RecordID;MSISDN;UsageEventDateTime;UsageEventCityID;UsageEventTypeID;UsageEventTrackingQuantity;UsageEventTrackingUnit;UsageEventBillingQuantity;UsageEventBillingUnit;UsageEventRevenue
3813;27743282991;2025/07/17 18:36;7;6;49;SMSs;49;SMSs;33,32
3814;27719015850;2025/07/14 02:36;10;3;204;seconds;4;minutes;5,8
3815;27790781178;2025/07/14 11:47;19;4;85;seconds;2;minutes;1,28
3816;27711810165;2025/07/19 10:13;11;8;195;seconds;195;seconds;27,3
3817;27782940238;2025/07/14 10:20;9;8;173;seconds;173;seconds;19,03
3818;27779152086;2025/07/14 07:12;15;5;281;seconds;281;seconds;8,43
3819;27768741126;2025/07/18 18:45;27;8;200;seconds;200;seconds;38
3820;27792936129;2025/07/17 18:57;18;7;97;seconds;2;minutes;1,92
3821;27741042905;2025/07/16 10:35;33;5;144;seconds;144;seconds;7,2
3822;27766307074;2025/07/16 20:43;33;8;163;seconds;163;seconds;24,45
3823;27712385865;2025/07/15 20:00;15;1;261;MBs;261;MBs;52,2
3824;27720125760;2025/07/16 13:45;29;5;135;seconds;135;seconds;5,4
3825;27713677185;2025/07/18 02:05;29;4;246;seconds;5;minutes;4,75
3826;27700498064;2025/07/18 02:47;33;1;122;MBs;122;MBs;9,76
3827;27758622777;2025/07/17 08:44;18;5;76;seconds;76;seconds;1,52
3828;27788451269;2025/07/19 16:58;28;5;226;seconds;226;seconds;6,78
3829;27705781665;2025/07/19 21:41;4;2;149;MBs;149;MBs;50,66
3830;27749951541;2025/07/18 14:29;5;8;95;seconds;95;seconds;14,25
3831;27710361466;2025/07/17 14:28;1;7;256;seconds;5;minutes;3,35
3832;27753079529;2025/07/16 00:55;23;8;265;seconds;265;seconds;31,8
3833;27792273093;2025/07/15 23:54;15;2;35;MBs;35;MBs;9,45
3834;27700408017;2025/07/14 12:22;2;8;125;seconds;125;seconds;21,25
3835;27790900159;2025/07/16 07:59;13;1;281;MBs;281;MBs;56,2
3836;27735555294;2025/07/15 18:45;30;2;295;MBs;295;MBs;82,6
3837;27780470523;2025/07/14 02:11;19;9;158;SMSs;158;SMSs;102,7
3838;27721345908;2025/07/19 06:14;33;1;50;MBs;50;MBs;7,5
3839;27792348065;2025/07/14 03:43;11;1;291;MBs;291;MBs;34,92
3840;27776745900;2025/07/19 07:36;21;8;179;seconds;179;seconds;32,22
3841;27765054595;2025/07/14 19:10;8;1;14;MBs;14;MBs;2,8
3842;27727400477;2025/07/15 13:36;14;5;215;seconds;215;seconds;8,6
3843;27724545371;2025/07/16 07:04;3;1;126;MBs;126;MBs;22,68
3844;27758159426;2025/07/16 16:31;11;7;250;seconds;5;minutes;5,7
3845;27795885602;2025/07/15 04:34;21;5;62;seconds;62;seconds;2,48
3846;27779545098;2025/07/15 10:42;33;1;50;MBs;50;MBs;8
3847;27734011187;2025/07/18 20:47;12;1;9;MBs;9;MBs;1,44
3848;27766307074;2025/07/14 03:03;33;8;234;seconds;234;seconds;35,1
3849;27732577687;2025/07/16 18:04;25;5;27;seconds;27;seconds;1,35
3850;27796664125;2025/07/14 16:07;11;4;133;seconds;3;minutes;2,49
3851;27793605906;2025/07/18 04:15;22;5;291;seconds;291;seconds;14,55
3852;27760632550;2025/07/18 18:17;19;1;235;MBs;235;MBs;44,65
3853;27755026696;2025/07/14 06:10;33;5;6;seconds;6;seconds;0,3
3854;27707848987;2025/07/19 08:29;19;5;189;seconds;189;seconds;5,67
3855;27793605906;2025/07/16 00:26;19;1;134;MBs;134;MBs;25,46
3856;27711688823;2025/07/14 06:27;28;8;151;seconds;151;seconds;22,65
3857;27737391314;2025/07/14 14:50;30;2;299;MBs;299;MBs;104,65
3858;27715983327;2025/07/16 00:58;1;7;244;seconds;5;minutes;4,2
3859;27799933613;2025/07/19 17:49;26;5;130;seconds;130;seconds;3,9
3860;27740678513;2025/07/17 23:29;11;8;287;seconds;287;seconds;28,7
3861;27723956054;2025/07/18 23:03;4;8;75;seconds;75;seconds;12,75
3862;27713677185;2025/07/16 13:19;3;3;79;seconds;2;minutes;2,54
3863;27763379489;2025/07/14 20:35;14;8;150;seconds;150;seconds;27
3864;27770950073;2025/07/19 10:01;28;4;140;seconds;3;minutes;2,22
3865;27717286902;2025/07/15 05:18;10;1;201;MBs;201;MBs;28,14
3866;27750383551;2025/07/16 09:58;33;1;89;MBs;89;MBs;14,24
3867;27734810654;2025/07/15 12:42;11;8;261;seconds;261;seconds;44,37
3868;27723956054;2025/07/16 16:41;4;5;36;seconds;36;seconds;0,72
3869;27734719249;2025/07/15 03:40;22;5;31;seconds;31;seconds;1,55
3870;27743417384;2025/07/16 12:27;33;8;131;seconds;131;seconds;14,41
3871;27767632849;2025/07/16 02:58;10;8;118;seconds;118;seconds;11,8
3872;27730210420;2025/07/14 06:27;11;5;14;seconds;14;seconds;0,42
3873;27715586306;2025/07/19 14:12;35;8;208;seconds;208;seconds;24,96
3874;27792624290;2025/07/16 17:11;5;1;135;MBs;135;MBs;25,65
3875;27770570082;2025/07/18 12:15;10;1;219;MBs;219;MBs;41,61
3876;27748057905;2025/07/16 01:19;18;1;60;MBs;60;MBs;7,2
3877;27720029924;2025/07/15 03:54;33;9;183;SMSs;183;SMSs;137,25
3878;27775593486;2025/07/15 06:17;17;8;237;seconds;237;seconds;42,66
3879;27736463373;2025/07/18 18:30;19;5;207;seconds;207;seconds;12,42
3880;27715983327;2025/07/18 03:19;14;5;233;seconds;233;seconds;4,66
3881;27709798813;2025/07/17 08:11;4;5;60;seconds;60;seconds;3
3882;27722747624;2025/07/17 17:18;23;5;148;seconds;148;seconds;4,44
3883;27750818959;2025/07/16 19:30;33;8;3;seconds;3;seconds;0,57
3884;27728547628;2025/07/16 20:47;28;8;187;seconds;187;seconds;26,18
3885;27740348711;2025/07/14 01:55;19;5;113;seconds;113;seconds;6,78
3886;27796004479;2025/07/17 23:15;26;8;247;seconds;247;seconds;46,93
3887;27724545371;2025/07/15 14:40;2;5;270;seconds;270;seconds;5,4
3888;27750688826;2025/07/17 11:11;14;5;187;seconds;187;seconds;7,48
3889;27763379489;2025/07/16 17:54;18;2;179;MBs;179;MBs;57,28
3890;27775593486;2025/07/18 22:10;17;1;123;MBs;123;MBs;15,99
3891;27761465695;2025/07/18 07:22;33;1;6;MBs;6;MBs;0,6
3892;27774230241;2025/07/18 07:07;17;1;296;MBs;296;MBs;35,52
3893;27790900159;2025/07/14 07:07;5;5;4;seconds;4;seconds;0,16
3894;27739163904;2025/07/19 18:04;19;1;108;MBs;108;MBs;12,96
3895;27746545449;2025/07/18 11:47;14;1;70;MBs;70;MBs;13,3
3896;27750818959;2025/07/16 17:41;35;1;154;MBs;154;MBs;18,48
3897;27723484978;2025/07/15 12:48;33;8;54;seconds;54;seconds;8,1
3898;27712113164;2025/07/17 01:23;10;5;93;seconds;93;seconds;1,86
3899;27790732780;2025/07/16 20:31;17;8;100;seconds;100;seconds;14
3900;27719729993;2025/07/17 23:27;11;3;163;seconds;3;minutes;3,81
3901;27749758825;2025/07/14 23:38;11;5;73;seconds;73;seconds;1,46
3902;27707848987;2025/07/19 00:15;21;5;73;seconds;73;seconds;2,19
3903;27718448667;2025/07/16 06:15;19;4;37;seconds;1;minutes;0,51
3904;27768138021;2025/07/17 06:58;11;1;119;MBs;119;MBs;21,42
3905;27707578628;2025/07/16 10:48;19;8;211;seconds;211;seconds;29,54
3906;27719729993;2025/07/19 18:48;11;8;295;seconds;295;seconds;44,25
3907;27718061525;2025/07/15 04:30;33;1;229;MBs;229;MBs;38,93
3908;27733128243;2025/07/17 21:05;11;1;281;MBs;281;MBs;44,96
3909;27718061525;2025/07/16 08:55;33;2;156;MBs;156;MBs;60,84
3910;27705781665;2025/07/18 18:04;33;1;114;MBs;114;MBs;10,26
3911;27761465695;2025/07/15 17:45;33;8;288;seconds;288;seconds;46,08
3912;27780470523;2025/07/14 18:53;21;1;202;MBs;202;MBs;28,28
3913;27741797104;2025/07/18 20:05;19;1;91;MBs;91;MBs;11,83
3914;27792348065;2025/07/18 18:45;9;5;220;seconds;220;seconds;4,4
3915;27745481138;2025/07/15 06:03;23;4;66;seconds;2;minutes;1,3
3916;27712305098;2025/07/19 01:08;4;3;169;seconds;3;minutes;1,98
3917;27761164231;2025/07/18 14:11;14;8;30;seconds;30;seconds;3,3
3918;27778478997;2025/07/16 08:25;7;1;161;MBs;161;MBs;19,32
3919;27764364545;2025/07/17 22:08;33;3;176;seconds;3;minutes;3,21
3920;27768741126;2025/07/16 20:47;11;4;135;seconds;3;minutes;2,25
3921;27753445274;2025/07/17 12:49;8;9;14;SMSs;14;SMSs;10,36
3922;27736548736;2025/07/17 04:11;14;8;214;seconds;214;seconds;23,54
3923;27729675831;2025/07/16 00:03;18;1;262;MBs;262;MBs;49,78
3924;27702796440;2025/07/15 19:14;21;8;272;seconds;272;seconds;54,4
3925;27776010419;2025/07/17 10:51;11;5;78;seconds;78;seconds;4,68
3926;27792273093;2025/07/17 13:05;15;1;137;MBs;137;MBs;21,92
3927;27796664125;2025/07/19 14:56;11;1;182;MBs;182;MBs;30,94
3928;27795199855;2025/07/17 14:21;16;8;74;seconds;74;seconds;8,88
3929;27748023717;2025/07/17 14:49;14;1;8;MBs;8;MBs;1,28
3930;27782686315;2025/07/14 01:08;23;5;139;seconds;139;seconds;5,56
3931;27781238778;2025/07/15 19:54;4;8;117;seconds;117;seconds;14,04
3932;27771583203;2025/07/19 16:41;35;1;28;MBs;28;MBs;2,24
3933;27782561720;2025/07/16 17:29;35;5;134;seconds;134;seconds;5,36
3934;27788451269;2025/07/16 20:43;10;5;30;seconds;30;seconds;1,8
3935;27761704638;2025/07/16 07:04;33;5;245;seconds;245;seconds;9,8
3936;27734719249;2025/07/15 16:24;1;8;263;seconds;263;seconds;52,6
3937;27702088773;2025/07/15 04:08;14;1;222;MBs;222;MBs;35,52
3938;27739590700;2025/07/16 12:50;10;4;221;seconds;4;minutes;3,48
3939;27704753382;2025/07/19 17:10;2;1;205;MBs;205;MBs;24,6
3940;27719729993;2025/07/14 12:44;21;5;191;seconds;191;seconds;9,55
3941;27715586306;2025/07/17 23:33;33;5;111;seconds;111;seconds;2,22
3942;27718983643;2025/07/16 18:36;20;1;22;MBs;22;MBs;2,86
3943;27701422836;2025/07/14 20:20;6;1;138;MBs;138;MBs;17,94
3944;27769031933;2025/07/19 10:32;11;8;222;seconds;222;seconds;31,08
3945;27799314934;2025/07/18 04:57;15;5;71;seconds;71;seconds;2,13
3946;27746984621;2025/07/16 01:23;33;7;237;seconds;4;minutes;2,84
3947;27711214656;2025/07/16 10:51;8;5;166;seconds;166;seconds;6,64
3948;27707848987;2025/07/19 16:01;19;5;175;seconds;175;seconds;8,75
3949;27755709632;2025/07/14 15:20;17;8;130;seconds;130;seconds;26
3950;27758098548;2025/07/16 08:03;10;1;211;MBs;211;MBs;35,87
3951;27761389488;2025/07/15 06:30;35;5;197;seconds;197;seconds;11,82
3952;27718448667;2025/07/15 21:08;19;1;69;MBs;69;MBs;8,97
3953;27741797104;2025/07/18 00:34;21;6;221;SMSs;221;SMSs;130,39
3954;27775957924;2025/07/15 16:46;10;7;76;seconds;2;minutes;1,46
3955;27743282991;2025/07/16 04:43;11;8;151;seconds;151;seconds;21,14
3956;27705752990;2025/07/18 04:05;19;8;217;seconds;217;seconds;34,72
3957;27708030287;2025/07/19 00:09;19;5;272;seconds;272;seconds;5,44
3958;27735045002;2025/07/14 18:04;18;4;236;seconds;4;minutes;2
3959;27779545098;2025/07/15 15:51;33;1;88;MBs;88;MBs;15,84
3960;27700536653;2025/07/16 10:48;15;3;232;seconds;4;minutes;4,52
3961;27740348711;2025/07/14 16:16;19;1;108;MBs;108;MBs;14,04
3962;27725138892;2025/07/15 10:16;19;8;35;seconds;35;seconds;6,3
3963;27705752990;2025/07/15 02:30;22;5;212;seconds;212;seconds;10,6
3964;27789793342;2025/07/16 21:51;21;5;31;seconds;31;seconds;1,55
3965;27722330476;2025/07/15 01:59;15;3;19;seconds;1;minutes;1,15
3966;27763379489;2025/07/19 11:58;14;1;11;MBs;11;MBs;1,43
3967;27709367729;2025/07/14 04:32;11;1;291;MBs;291;MBs;29,1
3968;27725138892;2025/07/17 19:17;21;4;114;seconds;2;minutes;1,5
3969;27761465695;2025/07/16 12:09;33;5;16;seconds;16;seconds;0,48
3970;27775270396;2025/07/17 12:59;14;1;69;MBs;69;MBs;10,35
3971;27782561720;2025/07/17 19:31;30;8;9;seconds;9;seconds;1,26
3972;27788255410;2025/07/16 14:50;23;5;131;seconds;131;seconds;3,93
3973;27753445274;2025/07/19 21:36;10;1;64;MBs;64;MBs;5,76
3974;27721198397;2025/07/17 02:22;9;9;185;SMSs;185;SMSs;114,7
3975;27702970958;2025/07/15 16:55;18;8;108;seconds;108;seconds;19,44
3976;27779961344;2025/07/19 13:05;9;9;248;SMSs;248;SMSs;178,56
3977;27747753873;2025/07/17 10:29;11;5;90;seconds;90;seconds;1,8
3978;27736463373;2025/07/19 09:23;20;5;10;seconds;10;seconds;0,5
3979;27781311807;2025/07/14 21:31;11;8;191;seconds;191;seconds;32,47
3980;27711572067;2025/07/16 17:20;23;5;91;seconds;91;seconds;4,55
3981;27797256727;2025/07/16 20:07;21;5;31;seconds;31;seconds;1,86
3982;27711214656;2025/07/18 21:45;8;5;50;seconds;50;seconds;1
3983;27722747624;2025/07/18 09:46;10;1;212;MBs;212;MBs;21,2
3984;27738452446;2025/07/17 07:22;14;5;56;seconds;56;seconds;1,68
3985;27709654582;2025/07/14 20:34;4;1;33;MBs;33;MBs;3,63
3986;27711513959;2025/07/16 08:46;18;7;60;seconds;1;minutes;0,6
3987;27756759873;2025/07/17 11:23;20;9;130;SMSs;130;SMSs;81,9
3988;27703678152;2025/07/19 13:32;9;1;169;MBs;169;MBs;28,73
3989;27739163904;2025/07/15 02:54;19;5;29;seconds;29;seconds;0,87
3990;27712113164;2025/07/19 01:23;10;1;279;MBs;279;MBs;27,9
3991;27707347477;2025/07/17 01:24;3;5;54;seconds;54;seconds;1,08
3992;27746545449;2025/07/16 15:33;14;5;41;seconds;41;seconds;2,05
3993;27783253285;2025/07/18 20:59;9;1;242;MBs;242;MBs;45,98
3994;27791923440;2025/07/14 18:19;9;1;104;MBs;104;MBs;16,64
3995;27796004479;2025/07/19 17:57;21;3;115;seconds;2;minutes;1,66
3996;27758622777;2025/07/14 07:04;29;3;188;seconds;4;minutes;3,04
3997;27729603611;2025/07/18 12:56;33;1;128;MBs;128;MBs;23,04
3998;27734580420;2025/07/17 10:42;4;5;255;seconds;255;seconds;10,2
3999;27709138730;2025/07/14 03:42;11;1;43;MBs;43;MBs;3,87
4000;27789600650;2025/07/16 10:55;10;5;147;seconds;147;seconds;7,35
4001;27779152086;2025/07/18 02:48;11;8;100;seconds;100;seconds;19
4002;27711810165;2025/07/14 01:24;8;5;185;seconds;185;seconds;7,4
4003;27790328958;2025/07/17 20:00;11;1;118;MBs;118;MBs;17,7
4004;27718983643;2025/07/18 00:15;11;4;203;seconds;4;minutes;3,32
4005;27707033903;2025/07/18 07:24;10;1;49;MBs;49;MBs;7,84
4006;27744036820;2025/07/19 13:51;28;5;141;seconds;141;seconds;8,46
4007;27766591547;2025/07/19 17:03;19;1;223;MBs;223;MBs;40,14
4008;27736463373;2025/07/17 12:07;19;5;158;seconds;158;seconds;9,48
4009;27720125760;2025/07/18 07:56;11;5;214;seconds;214;seconds;12,84
4010;27705989494;2025/07/17 20:05;12;5;77;seconds;77;seconds;4,62
4011;27735555294;2025/07/16 01:33;10;5;300;seconds;300;seconds;12
4012;27700536653;2025/07/14 09:36;28;5;24;seconds;24;seconds;1,2
4013;27782940238;2025/07/16 10:12;9;5;190;seconds;190;seconds;5,7
4014;27775025294;2025/07/16 22:20;19;5;31;seconds;31;seconds;0,93
4015;27759967153;2025/07/19 05:58;10;1;275;MBs;275;MBs;24,75
4016;27746545449;2025/07/17 01:40;14;1;271;MBs;271;MBs;37,94
4017;27705723746;2025/07/16 17:21;14;1;89;MBs;89;MBs;8,9
4018;27786671547;2025/07/15 00:49;25;1;237;MBs;237;MBs;35,55
4019;27711810165;2025/07/19 15:39;11;5;284;seconds;284;seconds;8,52
4020;27778724103;2025/07/15 10:17;27;4;240;seconds;4;minutes;2,16
4021;27771192228;2025/07/14 13:12;35;5;250;seconds;250;seconds;5
4022;27704702209;2025/07/19 15:04;11;6;167;SMSs;167;SMSs;98,53
4023;27739163904;2025/07/18 07:09;19;5;89;seconds;89;seconds;5,34
4024;27796677912;2025/07/19 15:48;35;1;176;MBs;176;MBs;22,88
4025;27722745553;2025/07/18 10:52;2;4;80;seconds;2;minutes;1,8
4026;27709188166;2025/07/16 19:41;1;6;253;SMSs;253;SMSs;174,57
4027;27739579306;2025/07/15 05:13;8;1;98;MBs;98;MBs;14,7
4028;27730744349;2025/07/14 10:16;33;1;282;MBs;282;MBs;22,56
4029;27739228461;2025/07/14 22:41;21;1;247;MBs;247;MBs;27,17
4030;27708030287;2025/07/19 23:31;19;1;68;MBs;68;MBs;6,8
4031;27798062959;2025/07/17 11:46;27;1;163;MBs;163;MBs;22,82
4032;27782686315;2025/07/15 15:16;23;1;48;MBs;48;MBs;4,8
4033;27701525711;2025/07/19 22:22;7;2;244;MBs;244;MBs;80,52
4034;27766354480;2025/07/15 05:29;12;1;173;MBs;173;MBs;20,76
4035;27747092401;2025/07/19 06:54;33;1;39;MBs;39;MBs;3,9
4036;27704753382;2025/07/17 07:40;2;1;295;MBs;295;MBs;47,2
4037;27711214656;2025/07/17 10:36;8;1;95;MBs;95;MBs;12,35
4038;27738718563;2025/07/19 06:35;35;5;54;seconds;54;seconds;1,08
4039;27702796440;2025/07/19 22:26;21;3;240;seconds;4;minutes;4,48
4040;27719396045;2025/07/17 10:47;11;1;146;MBs;146;MBs;24,82
4041;27705781665;2025/07/15 22:15;33;1;206;MBs;206;MBs;20,6
4042;27729675831;2025/07/19 17:56;18;8;295;seconds;295;seconds;35,4
4043;27739228461;2025/07/15 04:39;22;5;290;seconds;290;seconds;11,6
4044;27777937454;2025/07/19 03:47;20;8;211;seconds;211;seconds;35,87
4045;27782561720;2025/07/14 14:24;33;5;36;seconds;36;seconds;1,08
4046;27790900159;2025/07/14 09:12;33;8;74;seconds;74;seconds;10,36
4047;27753729547;2025/07/19 00:19;33;1;279;MBs;279;MBs;36,27
4048;27790250774;2025/07/17 04:11;1;1;238;MBs;238;MBs;23,8
4049;27781238778;2025/07/14 03:42;5;8;249;seconds;249;seconds;24,9
4050;27766354480;2025/07/14 02:50;12;1;41;MBs;41;MBs;6,15
4051;27733191788;2025/07/18 12:55;15;5;294;seconds;294;seconds;8,82
4052;27707347477;2025/07/14 22:12;2;4;150;seconds;3;minutes;1,62
4053;27753079529;2025/07/14 10:23;23;9;179;SMSs;179;SMSs;139,62
4054;27771477596;2025/07/15 01:44;18;1;90;MBs;90;MBs;17,1
4055;27729619869;2025/07/18 06:35;19;1;183;MBs;183;MBs;16,47
4056;27777937454;2025/07/18 01:49;21;1;87;MBs;87;MBs;8,7
4057;27710361466;2025/07/17 09:53;2;8;246;seconds;246;seconds;44,28
4058;27712113164;2025/07/16 08:46;10;4;14;seconds;1;minutes;0,74
4059;27746332321;2025/07/18 09:20;10;5;85;seconds;85;seconds;3,4
4060;27706908401;2025/07/15 11:24;17;1;38;MBs;38;MBs;5,32
4061;27707347477;2025/07/17 22:41;2;8;53;seconds;53;seconds;9,54
4062;27739579306;2025/07/19 06:10;16;5;182;seconds;182;seconds;7,28
4063;27750688826;2025/07/16 08:31;30;2;243;MBs;243;MBs;55,89
4064;27740027276;2025/07/14 19:55;11;4;239;seconds;4;minutes;3,4
4065;27753154430;2025/07/19 09:16;18;4;120;seconds;2;minutes;1,68
4066;27755830723;2025/07/18 13:42;11;5;295;seconds;295;seconds;5,9
4067;27798062959;2025/07/14 04:42;27;1;86;MBs;86;MBs;8,6
4068;27730008139;2025/07/19 13:27;1;4;294;seconds;5;minutes;3,95
4069;27716126226;2025/07/16 22:07;8;1;146;MBs;146;MBs;27,74
4070;27705295490;2025/07/15 12:41;33;1;97;MBs;97;MBs;10,67
4071;27713173581;2025/07/17 13:12;10;5;264;seconds;264;seconds;10,56
4072;27789209708;2025/07/17 16:32;11;2;2;MBs;2;MBs;0,64
4073;27706374564;2025/07/15 18:29;18;3;102;seconds;2;minutes;2,88
4074;27726176224;2025/07/19 16:58;33;8;205;seconds;205;seconds;36,9
4075;27714185136;2025/07/16 22:51;33;7;247;seconds;5;minutes;3,8
4076;27715983327;2025/07/19 20:08;14;1;62;MBs;62;MBs;8,68
4077;27764031374;2025/07/16 05:40;10;1;50;MBs;50;MBs;8
4078;27776010419;2025/07/14 10:38;11;8;102;seconds;102;seconds;17,34
4079;27758901102;2025/07/18 13:21;11;5;202;seconds;202;seconds;10,1
4080;27705723746;2025/07/16 21:35;29;1;123;MBs;123;MBs;22,14
4081;27743282991;2025/07/18 17:24;22;3;250;seconds;5;minutes;5,15
4082;27759967153;2025/07/17 21:57;10;5;264;seconds;264;seconds;7,92
4083;27705295490;2025/07/17 08:05;33;4;170;seconds;3;minutes;1,77
4084;27729619869;2025/07/15 19:38;21;9;219;SMSs;219;SMSs;137,97
4085;27719118275;2025/07/18 18:14;23;1;292;MBs;292;MBs;32,12
4086;27705723746;2025/07/19 07:35;15;3;226;seconds;4;minutes;4,92
4087;27790900159;2025/07/18 11:28;2;8;74;seconds;74;seconds;8,88
4088;27758744686;2025/07/18 10:09;35;5;27;seconds;27;seconds;0,54
4089;27723131974;2025/07/14 17:40;9;8;143;seconds;143;seconds;17,16
4090;27795199855;2025/07/18 15:42;19;1;235;MBs;235;MBs;30,55
4091;27740837531;2025/07/19 07:00;19;7;188;seconds;4;minutes;4,36
4092;27746545449;2025/07/17 13:07;14;5;100;seconds;100;seconds;3
4093;27749951541;2025/07/17 07:32;23;1;116;MBs;116;MBs;13,92
4094;27700594567;2025/07/18 05:36;10;1;81;MBs;81;MBs;8,91
4095;27726147995;2025/07/16 18:13;21;1;12;MBs;12;MBs;1,8
4096;27767973262;2025/07/17 15:27;10;5;262;seconds;262;seconds;7,86
4097;27757073185;2025/07/18 10:19;11;5;156;seconds;156;seconds;3,12
4098;27739163904;2025/07/17 12:07;20;1;177;MBs;177;MBs;31,86
4099;27736732237;2025/07/17 18:00;19;5;157;seconds;157;seconds;3,14
4100;27721198397;2025/07/15 05:58;28;5;163;seconds;163;seconds;8,15
4101;27789600650;2025/07/19 20:34;10;1;149;MBs;149;MBs;17,88
4102;27765030894;2025/07/17 10:42;10;8;122;seconds;122;seconds;20,74
4103;27761598472;2025/07/17 23:11;33;1;25;MBs;25;MBs;4
4104;27737674304;2025/07/18 20:42;18;8;249;seconds;249;seconds;42,33
4105;27758744842;2025/07/15 09:09;4;5;172;seconds;172;seconds;10,32
4106;27739163904;2025/07/15 16:33;21;1;185;MBs;185;MBs;35,15
4107;27759277187;2025/07/15 12:40;10;1;261;MBs;261;MBs;49,59
4108;27719729993;2025/07/15 08:43;11;1;62;MBs;62;MBs;7,44
4109;27766591547;2025/07/19 17:31;19;8;168;seconds;168;seconds;31,92
4110;27714185136;2025/07/14 21:37;33;1;102;MBs;102;MBs;17,34
4111;27766307074;2025/07/19 10:16;33;1;36;MBs;36;MBs;6,84
4112;27758159426;2025/07/15 13:11;18;3;120;seconds;2;minutes;2,36
4113;27720029924;2025/07/14 15:48;33;5;199;seconds;199;seconds;9,95
4114;27788255410;2025/07/17 12:19;23;1;99;MBs;99;MBs;8,91
4115;27760905385;2025/07/17 13:57;19;8;102;seconds;102;seconds;20,4
4116;27790781178;2025/07/18 10:10;19;4;20;seconds;1;minutes;0,54
4117;27734011187;2025/07/14 06:23;12;1;177;MBs;177;MBs;28,32
4118;27732960859;2025/07/18 13:45;33;8;300;seconds;300;seconds;48
4119;27711688823;2025/07/19 08:46;29;8;189;seconds;189;seconds;28,35
4120;27730744349;2025/07/17 09:21;7;8;53;seconds;53;seconds;9,01
4121;27713173581;2025/07/18 00:54;10;1;2;MBs;2;MBs;0,22
4122;27747092401;2025/07/14 12:18;33;5;234;seconds;234;seconds;11,7
4123;27798290960;2025/07/17 17:40;11;5;12;seconds;12;seconds;0,36
4124;27756849299;2025/07/14 11:50;4;5;295;seconds;295;seconds;17,7
4125;27767973262;2025/07/15 05:58;10;5;166;seconds;166;seconds;6,64
4126;27739493210;2025/07/14 20:43;15;1;164;MBs;164;MBs;18,04
4127;27736548736;2025/07/17 23:15;14;4;221;seconds;4;minutes;2,84
4128;27747092401;2025/07/17 20:58;33;5;252;seconds;252;seconds;7,56
4129;27795885602;2025/07/17 22:31;14;4;201;seconds;4;minutes;2,12
4130;27775957924;2025/07/14 06:33;10;8;149;seconds;149;seconds;22,35
4131;27739126870;2025/07/15 05:42;18;4;137;seconds;3;minutes;1,86
4132;27757073185;2025/07/19 01:48;12;1;62;MBs;62;MBs;10,54
4133;27796967165;2025/07/18 22:44;5;5;3;seconds;3;seconds;0,09
4134;27750818959;2025/07/16 12:47;33;8;15;seconds;15;seconds;2,55
4135;27763735255;2025/07/17 03:30;11;5;215;seconds;215;seconds;6,45
4136;27742020320;2025/07/16 10:39;11;8;300;seconds;300;seconds;36
4137;27761704638;2025/07/17 16:33;35;4;184;seconds;4;minutes;3,16
4138;27728744137;2025/07/19 08:16;33;9;29;SMSs;29;SMSs;19,14
4139;27748023717;2025/07/16 05:57;17;8;280;seconds;280;seconds;56
4140;27753131305;2025/07/14 04:06;19;5;259;seconds;259;seconds;7,77
4141;27707724345;2025/07/16 02:48;19;1;180;MBs;180;MBs;30,6
4142;27795728959;2025/07/18 14:28;11;1;182;MBs;182;MBs;36,4
4143;27792348065;2025/07/18 19:15;9;7;232;seconds;4;minutes;2,44
4144;27790681902;2025/07/18 18:23;28;6;195;SMSs;195;SMSs;103,35
4145;27757073185;2025/07/17 04:13;12;8;287;seconds;287;seconds;51,66
4146;27720125760;2025/07/16 12:42;11;7;16;seconds;1;minutes;0,81
4147;27707848987;2025/07/18 13:14;21;3;138;seconds;3;minutes;2,88
4148;27716126226;2025/07/14 13:41;26;5;76;seconds;76;seconds;2,28
4149;27720029924;2025/07/16 08:35;33;5;121;seconds;121;seconds;4,84
4150;27720125760;2025/07/14 04:29;11;1;76;MBs;76;MBs;15,2
4151;27746205845;2025/07/17 00:37;30;1;180;MBs;180;MBs;16,2
4152;27732960859;2025/07/17 09:30;35;6;73;SMSs;73;SMSs;40,88
4153;27796664125;2025/07/15 23:06;11;5;32;seconds;32;seconds;0,96
4154;27790892604;2025/07/16 16:10;5;8;148;seconds;148;seconds;16,28
4155;27776745900;2025/07/18 03:35;19;5;275;seconds;275;seconds;8,25
4156;27761935085;2025/07/18 14:13;16;3;87;seconds;2;minutes;1,88
4157;27726147995;2025/07/18 14:50;19;1;136;MBs;136;MBs;16,32
4158;27731726871;2025/07/16 23:52;33;6;233;SMSs;233;SMSs;132,81
4159;27757073185;2025/07/15 00:34;12;2;180;MBs;180;MBs;68,4
4160;27733195138;2025/07/18 19:12;20;1;138;MBs;138;MBs;17,94
4161;27729817295;2025/07/16 02:41;10;5;55;seconds;55;seconds;1,65
4162;27729448431;2025/07/16 03:07;14;1;65;MBs;65;MBs;7,15
4163;27786740905;2025/07/19 00:07;35;5;131;seconds;131;seconds;3,93
4164;27723131974;2025/07/15 02:59;8;6;167;SMSs;167;SMSs;106,88
4165;27779234888;2025/07/19 14:12;20;4;168;seconds;3;minutes;2,34
4166;27734512854;2025/07/19 10:11;15;8;55;seconds;55;seconds;6,6
4167;27799933613;2025/07/18 14:57;8;4;142;seconds;3;minutes;2,16
4168;27751166645;2025/07/19 11:23;34;3;230;seconds;4;minutes;5,6
